community,avg_inner_edge_weight
154393,2
157659,2
20713,2.565217391
46561,3
527083,1.888888889
556197,2
419251,3
256457,2
224140,4.666666667
116308,3
90460,2
493053,2
1002689,2
53164,3.684210526
987186,2
285705,3
122911,2
263123,2
1056933,2
218506,3
1569772,2
244354,2.633333333
1005237,2
192658,3.666666667
1034351,3
358718,3
52509,6
26661,3.36
29927,2.666666667
291519,2.333333333
122256,5.666666667
125522,2.875
358000,3
80905,4
623710,2
320767,2
46875,4.5
157973,3
553245,3
530663,2.333333333
224454,2.875
1066147,2
227720,2
253568,2
87571,3.25
61723,2.771428571
86853,2.444444444
90119,2
185714,3.244444444
48768,2.8
52823,3.294117647
23772,3.210526316
148418,3
11472,2.75
546956,2
384162,2
81219,2.302325581
107067,2.666666667
52168,2.8
590855,3
424858,1.666666667
150966,5.555555556
291178,2.666666667
10817,2.555555556
922194,2.333333333
220713,2.5
191662,2.6
80564,2.4375
83830,2.4375
316308,2.444444444
13365,2
157632,2
20686,3.901140684
253227,3.7
87167,2
142129,2
485705,2
319708,2.8
49082,2
16765,2.5625
695664,3
584566,2
278357,2
255775,2.428571429
144677,3
115626,2.80952381
19313,3.052631579
74275,2.523809524
144022,3
425172,2.1
686764,2.5
549818,3
106726,2.785714286
191976,2.086956522
55030,2.263157895
84144,2
51827,3.869565217
564666,2
313419,4
150625,2
39527,2
13679,2
686109,2.333333333
246220,8
109274,2.333333333
220372,2.25
83426,2.333333333
54375,2
149970,3.269230769
108619,3.444444444
323288,7
1257247,2.666666667
20345,2.714285714
1120364,2
485364,3.666666667
374266,5.333333333
71323,2.333333333
74589,2.888888889
418165,2
447279,2
252168,7
281282,3
144336,4
118488,7
380080,3
860602,2.066666667
184969,2.590909091
44820,2
22238,3.96969697
446624,7
985311,3
283830,2
143681,2.2
6735,3.026315789
121888,5
686423,2
520426,2
54689,3
342129,2
287230,3
176132,5
39186,2
13338,3.333333333
522974,3
274930,2.5
220031,2.5
134781,2
108933,2.133333333
79882,2
644417,2
204528,2.066666667
41734,5.19047619
12683,3
111544,2
953963,2
651020,2
348077,2
211131,2
377191,4
74248,2.8
580618,2
140729,3.833333333
3783,2.181818182
7049,3.229813665
682682,2
379739,3.25
347422,2.333333333
1023055,4
73530,3.166666667
213742,2.275862069
47682,2
239590,2.5
187894,2.714285714
981704,2
143277,2.428571429
309337,2.666666667
242138,3
1183418,2
67896,2.5
175791,3.04
38845,2.857142857
548481,3
137643,5.071428571
108592,3.894736842
67241,2
178339,2.583333333
273934,1.666666667
248086,2.6
111140,2.5
82089,2.5
509678,1.857142857
210790,2
280537,2.8
3442,2.111111111
6708,2.5
542192,2
239186,2.25
76455,2
102303,2.111111111
449145,2
168784,2.5
5990,3.857142857
515626,2.583333333
6053,2
378680,2
238531,2
378743,2.333333333
748167,2
75800,4
34449,4.285714286
178653,2
38504,4.580645161
12656,2.520833333
163150,2.272727273
1485365,2
535840,3
207049,2.375
768381,2
177998,2.2
203846,2
41052,3.1
66900,2.166666667
152150,1.666666667
576536,3
273593,3.222222222
136647,3.076923077
110799,2
232242,2.333333333
343340,3.5
95296,2
40397,3.333333333
467986,2
301989,2
143250,3.615384615
264693,2.5
404905,2
101899,2.428571429
242111,5
5649,4.444444444
171709,3.047619048
34763,2.5
378339,2
101244,2.6
4994,3.333333333
37311,4.5
266586,2.333333333
178312,4.4
133695,3
506385,2
206708,4
40711,3.72972973
276455,2
25208,2.210526316
110458,2.75
538047,4
397898,2
180205,3.111111111
69107,3
43259,3.636363636
27756,4.461538462
748795,2
142909,2.75
101558,2
640308,3
334099,3
1009732,2
223001,1.75
31156,4.571428571
5308,2
377998,2
266900,2
237849,1.866666667
802384,9
104169,2.4
779802,2
339913,2
33704,3.8
36970,1.75
572454,2
266245,4.4
129299,2.3
132565,2
975047,3
398212,2.25
369161,7
66155,3
770902,2.5
327810,2
135902,2.444444444
165016,2
671386,2
28070,2.604166667
1372867,2
135965,3
24867,3.444444444
205712,2
42918,2
27415,2.291666667
1567,2.636363636
537051,3.25
798643,2
123010,3.242424242
844049,2
1242587,2
665752,3
636701,2
473907,2.25
59866,3.2
30815,6
432556,3
292407,2.666666667
240711,4.5
129613,3
155461,2
269825,3.333333333
100562,3.052631579
502303,2.333333333
528151,2
170309,3
59211,1.666666667
62477,5.056338028
36629,2
1244480,2
406053,2.166666667
390550,8
364702,3.333333333
87607,2.4
368757,3.666666667
907507,2
467618,2
298355,4
161409,1.857142857
301621,2
327469,2.181818182
164675,3
190523,2
397216,2.25
260270,2
123324,2.6875
94273,2.142857143
68425,2.666666667
632960,2
326751,2
193071,2
304169,2
164020,2
27074,2.2
396498,2.666666667
262818,2
125872,1.666666667
122669,2.333333333
96821,1.833333333
192416,2.25
196471,3.333333333
59525,2.361111111
170623,3.142857143
33677,2.5
30474,3.75
62791,3
129272,2.555555556
132538,2
113769,2.132867133
87921,4.5
199019,5
224867,2.555555556
62073,3.857142857
33022,3.264705882
600823,3
268766,3
131820,6
530358,2
227415,2.166666667
364361,2
61418,3
20067,2.142857143
24122,3.333333333
699755,2
27388,4.272727273
932296,2
93869,2
119717,2
122983,2.5
234081,2
97135,3.2
1142192,2
495673,19
326410,3
218578,2.181818182
55784,1.75
26733,2
425271,3
373575,4
125531,2.714285714
631901,2.333333333
221126,1.866666667
1410450,3.666666667
33336,2.666666667
996409,2
527469,2.2
253577,2
361472,2
198678,2.333333333
87580,2.75
61732,2
434422,3
268425,2.4
20381,2
131479,3.571428571
393071,2
252922,2
61077,2
185723,2.428571429
562468,2
27047,2
259525,3
399737,2
661329,2
52177,7
26329,2
166541,2
450715,1.727272727
147772,2.923076923
220785,2.8
28940,2
287266,2
13437,2.7
859122,2
157641,3
1394606,2
556179,2
386916,3
116290,2
131138,3.545454545
45888,3
20040,5
226733,2
252581,3.083333333
115635,3.791666667
625271,2
351379,2.25
459274,2.333333333
322328,2.75
211230,1.666666667
296480,2
48436,7.25
19385,3.139410188
446974,1.875
118183,3.875
425181,2.333333333
1470301,2
191985,2
217833,2
383893,2
51836,1.8
590523,3
80950,5
1129273,4
427792,2.25
10485,2.763779528
13751,2.818181818
497539,3.333333333
80232,3
730017,2
83498,2.333333333
194596,2.4
286925,2
153245,3
16299,3.03030303
522669,2.333333333
13096,2.265625
248840,2
954376,4
86898,3.333333333
514487,2
185696,3
19699,3.888888889
555183,2
418237,3
927873,2
252240,2
226392,2.6
115294,2.2
4196,2.714285714
89446,2
653981,2
517035,2
1163617,2
462136,1.666666667
376886,2.666666667
181775,2.8
860674,3
73943,2
22247,3.933333333
19044,2.2
280636,9.5
254788,2
6744,2.75
76491,2
217492,4.947368421
191644,2.25
51495,2.047619048
220758,4
616030,2
1262612,2
313087,2.545454545
424185,7.5
287239,3.4
150293,2
10144,2.285714286
13410,3.166666667
519780,2
220040,2.5
216837,2
79891,4.113636364
54043,2.25
83157,1.666666667
57309,3
452581,2.666666667
315635,2
289787,3.166666667
12692,4.0625
152904,2
480977,3
178034,2
857722,3
182089,2.142857143
185355,4.666666667
45206,3.25
277684,2
280950,2
7058,3.235294118
89105,3.267857143
3855,2.5
114953,2.4
1329273,1.666666667
44488,4.052631579
213751,3
73602,3
21906,2.666666667
283498,2.5
309346,2.375
143349,4.769230769
254447,2.6
818982,2
350042,2
76150,2.260869565
474688,2
452895,2
149952,3.909090909
822382,2
179066,3.75
13006,2
685436,2
9803,4
659588,2
437392,2
79550,2.3125
341142,2.166666667
204196,2.6
289446,2
178348,3
149297,2
38199,2
12351,1.857142857
41465,2.25
410889,2.4
248095,2.333333333
82098,2.272727273
107946,2
111212,2.1
314639,3
886495,2
185014,1.5
952976,2
140397,2.888888889
6717,2.5
210144,3
239258,4
21565,2
611948,2
283157,3.333333333
172059,3.5625
6062,2.384615385
91312,1.866666667
818641,2
404600,1.727272727
378752,1.7
241806,3
72543,3.074074074
49961,2
101657,2
142290,7.333333333
34458,2
149611,2.4
825244,1.6
41779,2.909090909
522301,2
411203,3
274257,2
108260,2.785714286
82412,2
344004,2
451899,2.5
1278026,2
12010,2.648648649
439599,2
136656,2.25
110808,2
276868,3
107605,3.8
646292,3.5
81757,2.75
1184979,2
343349,2
317501,2.151515152
177352,1.666666667
206466,2.933333333
40406,2.121212121
43672,2.333333333
438944,1.666666667
136001,2
516012,2
404914,2
911284,3
238917,2.285714286
101971,2
611607,2.666666667
471395,2
34772,3.555555556
145870,2
541142,1.666666667
5721,3.181818182
407462,2
267313,2
307946,1.666666667
311212,3.5
448158,2.142857143
846696,2
5003,2.5
34117,2.473684211
145215,1.888888889
171063,2.333333333
8269,3.428571429
385014,2
82071,3.615384615
203514,3.444444444
177666,2
66568,2.65625
40720,2
11669,2
439258,2.315789474
247413,2
110467,2.363636364
162163,3.121212121
139581,2
620103,2
534853,2
343008,1.666666667
231910,4
206062,2.944444444
209328,3
40065,2
14217,3.727272727
69179,4.666666667
138863,3.227272727
109812,3
138926,2
238513,3.2
72516,1.96969697
637051,2
777263,2
101630,2.166666667
608000,2
445206,2
500168,2
337374,3
31165,2
171377,2
145529,2
5317,2.181818182
34431,2.625
403855,2.2
540801,3
378007,2
100912,2
776608,3
170659,2.4
336719,2.333333333
7928,5.6
406466,2
269520,2
62172,2.333333333
506116,4.5
203173,2
177325,2.666666667
40379,3.113207547
464765,2.5
301971,2
327819,2
1624186,2
700509,2
110126,2
24876,4.111111111
135974,2
1235993,2
68775,2.666666667
39724,2
578411,2
441465,2.25
412414,2
164370,2
275468,2
674006,2
109471,2
537060,2.333333333
1639,3.666666667
632655,2
68120,2.333333333
329712,3.9
26769,4.08
333767,2
337033,2
167770,5.153846154
200087,2
680609,2
34090,2.571428571
100571,2
103837,2
33372,5
173584,2.5
199432,2.333333333
33435,2.9
406125,2
103182,2
472606,3
32717,2
645924,2
40038,2.666666667
301630,4
837114,2
674320,2
508323,11
260279,2
371377,2
205380,2.333333333
231228,2.142857143
68434,2.5
94282,2.764705882
27083,4.75
52931,5
138181,7
399773,2
510871,2
1075406,2
259624,7
233776,3.375
772463,2
96830,3
67779,2.352941176
329371,2
192425,8.166666667
26428,3.166666667
432224,2
269493,2.333333333
33031,1.933333333
58879,4.454545455
62145,2
36297,2
568515,2
128626,4.75
294686,5
131892,2
501316,2
527164,2
475468,3
1040066,2
35579,3.451327434
64693,2.925266904
61490,2.083333333
293968,2
164343,11
537033,2
562881,4
234090,3.5
935571,2
795422,2.4
93941,3
632628,4
68093,3.333333333
52590,2
163688,2
894,2
565429,2.571428571
26742,2.363636364
288334,2
262486,4.333333333
233435,1.75
122337,2
96489,3
67438,2.25
606125,3.333333333
358081,2
329030,1.8
166236,2.714285714
55138,2.5
29290,2.307692308
128940,2
527478,2
58538,4
568174,2
431228,2
320130,2.5
268434,2.333333333
294282,2.333333333
128285,2.5
157399,4.230769231
1202456,2
500975,2.333333333
364029,2
198032,2.666666667
86934,2.888888889
201298,3.4
64352,4.25
1161105,3
93537,2.5
233749,10
466227,4
521189,2.166666667
466290,2
55452,2
23135,2.595238095
702034,2
26401,3.666666667
52249,2.875
553,2.327669903
590936,2
262145,3
287993,3.5
151047,7
121996,2
233094,2.8
96148,5.333333333
634835,3
70300,2.841346154
220794,2.25
80645,5
28949,3.774193548
593484,3
54797,2
427487,2
261490,2.5
660028,2
83193,5
733830,2
90514,3.25
58197,1.703703704
459938,2
156995,2
297207,3
127944,3.571428571
695745,2
60745,2
1138182,2
156340,2.333333333
19394,2.25
720875,2
159606,2
22660,2.75
226087,2
255201,2.333333333
487679,3.333333333
96462,2
328940,1.857142857
495000,1.8
192057,3
55111,2.125
424598,2.5
287652,2
261804,3.5
150706,2
826339,2
124858,2
95807,2.5
494345,2.333333333
54456,3
165554,2.333333333
28608,5.25
290200,2
13105,1.666666667
124203,2
219798,3.75
82852,2.684684685
61059,1.777777778
322651,3
293600,2
156654,2.083333333
130806,1.75
252249,4.434782609
226401,2
115303,2.6
89455,2.666666667
60404,3.577777778
624939,2
487993,2
296148,3.166666667
886531,2
185050,2.5
159202,4
188316,2.086956522
22319,2.315789474
280645,3
395009,2
225746,3.1875
88800,2
117914,2.823529412
487338,2
350392,3.142857143
357713,3
727137,3
427460,2
121251,2.693333333
796884,2
261463,3
124517,1.666666667
353792,2
216846,4
331210,2
194264,3.076923077
245960,2
220112,3
286593,1.75
178761,3
685131,2
12764,1.863636364
688397,2
123862,1.888888889
98014,1.666666667
551451,2
522400,2
222660,3.2
53397,2.272727273
56663,2.75
1023791,2
886845,3
322310,5
994740,2
293259,2
156313,5
857794,2
19367,2
691797,4
417905,3.333333333
280959,2
114962,2.75
1466228,2
89114,2
118228,2
598750,2
350706,1.666666667
461804,2
295807,4
73611,3.222222222
47763,3
694345,2
18712,2
652994,2.333333333
516048,2
486997,2
308700,1.931034483
5757,2.419354839
286907,2.5
825657,2
150024,1.916666667
124176,2.5
13078,3.642857143
548562,2
522714,2
356654,2.857142857
216505,2.333333333
248822,2
79559,2.833333333
286252,2
152572,2
178420,2
12423,2.272727273
414164,2
244901,2
111221,3
754537,2
82170,3
1459284,2
451594,3
317914,3
180968,4.25
11705,3.333333333
151917,2.666666667
40819,2.75
155972,2.5
19026,1.939086294
1093197,2
391716,2.666666667
251567,3
88773,2.571428571
114621,2.3
376213,2.333333333
860001,2
73270,2
18371,1.780555556
582906,3
1092542,2
143017,1.666666667
254115,2
88118,2
515707,3
378761,3
489859,4
238612,5
186916,2.5
101666,1.666666667
212764,1.666666667
216030,3.5
722400,2
474356,2
448508,2
282511,3.166666667
171413,3
5416,4.166666667
688370,2.5
245215,2
108332,1.666666667
82484,2
148965,2.578947368
12019,2.962962963
41133,2.909090909
410557,2
107614,2.5
110880,2.5
221978,2.5
454456,3
177361,1.75
206475,6
11364,2
43681,2
716111,2
272956,2
384054,2
110225,1.666666667
375872,2.636363636
774410,2
184027,2.352941176
72929,5
21233,2.166666667
308673,4.5
253774,4
5730,2
31578,2.909090909
142676,3.166666667
544417,2.8
349369,3.25
212423,2
49629,2
101325,2.6
474015,2
308018,3
145224,2.5
406816,3
377765,3
103873,4.25
74822,2.8125
248140,3
206789,2.21978022
11678,2.5
37526,2.2
40792,2.304347826
14944,2.5
384368,3.333333333
1595485,2
107273,3.333333333
136387,2.2
84691,2.476190476
343017,2.875
65922,2.75
715707,2
40074,3.89010989
180286,3
206134,4
14226,2
43340,3.076923077
135669,2.441176471
275881,2.6
811302,2
138935,4
113087,2.333333333
349683,2
1146759,2
419430,4
308332,1.8
171386,1.666666667
2123,2.857142857
142335,3
31237,4
5389,2.342618384
489177,3
1079560,3
75136,2
100984,2.5
49288,4.533333333
558924,2
119035,2
33785,2.838235294
377424,2.166666667
240478,2
40388,3.6
139249,2.833333333
371790,2
345942,5
176679,3.333333333
852312,2
39733,2.5625
68847,6
744480,4
275477,3
138594,2.5
1648,4.442105263
371072,2
345224,2
374338,6
342021,2
71395,2.8125
171045,2
5048,3.346456693
569583,4.333333333
266640,2
377738,2
103846,2
636064,2
100643,3
776276,2
447485,2
1123118,2.5
33444,2.742857143
7596,2.571428571
269188,3
132242,2.2
240137,1.666666667
77343,2
169672,2
176993,2.666666667
409534,2.833333333
135642,1.888888889
272588,2
205389,1.666666667
234503,3
39392,3.857142857
578079,2
947566,2
699522,2
134987,5
164101,2
676940,3
396579,3.666666667
1581848,2
373997,3.666666667
41940,2.865168539
67788,2.546296296
71054,2
303532,4
137535,2
589,4.882352941
303595,2
144856,3.666666667
266299,4
100239,3.6
129353,4
195834,2
310198,2
224948,1.828571429
173252,2.5
33103,3.5
7255,3.192488263
597638,2
405793,11
431641,2.5
379945,2
294695,2
131901,4
102850,2.25
77002,3.789473684
1010961,2
335328,3.666666667
708018,2
32385,5.411764706
172597,3
61499,3.111111111
35651,3
571135,2
131246,2
973728,1.666666667
1235320,2
533839,3
68102,4.666666667
769583,2
300643,2
26751,2.6
810279,2
26814,5.380952381
507336,2
934925,2
259292,3.333333333
399504,2.333333333
233444,2
236710,2
67447,2.655172414
465985,2.5
166245,2
469251,2
166308,4.714285714
29362,2
398786,2
103164,3
61813,2.666666667
268506,5
131560,4.375
61158,2.847826087
9462,3.125
271054,2
267851,2
19807,3.222222222
392497,3
440451,2
192407,2.5
189204,5.333333333
300302,2.285714286
137508,2
26410,2.553571429
424948,2
233103,4
96157,3.285714286
302850,4.363636364
191752,2.4
165904,2.6
25755,2.529411765
29021,1.888888889
287347,2
398445,2.083333333
98768,2.598214286
54151,2.3
870785,2
1106529,2
293950,2.8125
127953,2
294013,3.142857143
832700,2
20121,2.230769231
157067,2.111111111
226814,2
60754,2.3
89868,2.463768116
60817,3.833333333
293295,2.5
433507,2.333333333
19466,2.5
392156,2
627900,4.333333333
67420,2
163015,2
26069,2.125
221,2
561553,2
261813,1.833333333
258610,3
232762,2
121664,2
686199,2
468506,2
80313,7
841196,2
165563,3.285714286
191411,2.5
54465,2
28617,4.260869565
25414,3.735849057
287006,2.666666667
770794,2
193959,2.666666667
53810,2.4
57076,2.615384615
1036441,2
1670723,2
156663,6.375
296875,2
322723,2.166666667
156726,4
695413,2
363356,2.6
392470,2
86261,2.705882353
226473,3.833333333
595897,2.666666667
296220,6
185122,2
159274,3.333333333
362701,2
391815,1.714285714
62961,3
92075,2.666666667
88872,3.708333333
321350,2
158619,2
21673,2.407407407
420211,2
25728,2
424266,2
121323,1.625
685858,2
523064,1.666666667
382915,2
191070,2
165222,2.666666667
28276,2.702702703
79972,5
54124,2.818181818
563760,2
57390,2.933333333
537912,2
397763,2
799504,2
234969,3.277777778
123871,4.5
98023,12
12773,2.666666667
127137,10
94820,3
659355,2.333333333
496561,2.2
219466,3
27621,2
152267,2
687751,2
251917,2
85920,2.305555556
115034,2
857148,2
155667,2.416666667
44569,2
21987,2.445378151
254528,2
88468,2
793215,2
117582,3
490272,2.833333333
885544,2
50383,2.464882943
693699,2
21332,2.271186441
419870,3
120982,4
1195153,2
82834,2.333333333
79631,2
53783,2.666666667
27935,2
12432,2.8
551119,2
248176,2
56331,2.5
27280,2.25
317923,2.666666667
288872,2
14980,2.7
557785,2.928571429
88782,2.285714286
85579,2.111111111
627532,2.5
458269,2.333333333
321323,1.958333333
324589,2
184377,2.444444444
350437,2
18380,3.125
1092551,2
929757,3
420184,2
254124,2.333333333
763760,3
789608,2
113975,2.833333333
88127,2.666666667
792874,2
91393,2.904761905
486665,1.666666667
349719,2.25
183722,2
46776,2
20928,2.25
212836,2
186988,2.363636364
696561,6
50042,3
161140,2
419466,2
142371,2.324324324
282583,2.6
116523,2.923076923
818004,2
119789,2.333333333
356385,3
82493,2.7
41142,2
716775,4
713572,1.666666667
123189,5.2
149037,2
12091,2
384781,5
247835,2
110889,2
218784,2.333333333
565626,2
428680,2
343430,2
180636,1.666666667
288531,4
990012,2
40487,2.333333333
14639,2.304347826
1222490,2
524275,2
387329,3
247180,4.666666667
205829,3.5
652976,3
184036,2.333333333
47090,2.454545455
213150,2.142857143
18039,2.277777778
116837,3
655587,2
349378,3
186584,2.352941176
352644,2.333333333
212432,3
215698,5.1
20587,2.2
46435,2
75549,3.272727273
751182,3
253128,4.25
78097,2
754519,2.333333333
219098,2
454842,2.636363636
1248652,2
40801,2
221646,2
81497,2.428571429
55649,3.333333333
343089,2
11032,2.54368932
715779,2.333333333
14298,2.391891892
40146,2
578833,4
84045,3.5
208691,2
68542,2.35
179640,2
42694,2
183695,2
448553,2.333333333
116496,2.5
142344,3.388888889
5398,2
403936,2
212091,2
100993,3
186243,3
75145,4
46094,2.333333333
170740,3
115841,2.428571429
4743,3.461538462
683642,2
517582,2
240487,2
74490,2.047619048
48642,3.2
613177,1.888888889
77756,2.875
7291,3.666666667
151558,5.25
409884,2
550096,2
1624267,2
948634,2
811688,3
247153,2
136055,4.875
221305,3.25
110207,2.75
202536,2
342748,2
68856,2
39805,2.327272727
578492,3.666666667
412495,2.676470588
272283,2.727272727
249701,2
785185,1.666666667
1154609,2
1719144,2
345296,3
208350,2
68201,2.029411765
42353,3.166666667
411777,2
1002,2.490196078
419098,2
8323,2.5
74804,2
45753,2
170399,2.607142857
307345,3.444444444
846032,2
144551,2.666666667
4402,2.625
431991,2
543089,2
941627,2.333333333
265994,2
749782,2.166666667
48301,2.058823529
475890,2
616102,3
446839,2.333333333
198795,2
708431,3
32798,3.833333333
143896,4.588235294
6950,3.928571429
102545,3.227272727
412809,2
106600,2.363636364
368192,2
342344,2
65249,4
39401,2.117021277
68515,4.333333333
42667,4.714285714
179613,2
1116838,2
271942,3.285714286
301056,2
134996,2.071428571
836477,2
976689,2
1316,5.333333333
673746,3.666666667
647898,1.666666667
341689,2
370803,2
208009,2
38746,3.606060606
71063,2.833333333
16164,2.368846436
42012,2.75
274490,2.666666667
979237,2
277756,2.857142857
661,2.833333333
67142,3
96256,4
281811,2
1492928,2
514352,3
240460,2
1451577,3
74463,2.333333333
473001,2
336055,2.5
1037536,2.333333333
310207,3.666666667
144210,2.25
58960,2.614035088
7264,2
405802,3
213957,2.5
128707,2
106125,2.363636364
73808,4.5
338603,1.64
172606,2
35660,3
143555,2.25
682242,1.666666667
105407,3.285714286
131255,2
205057,3.333333333
345269,2
68174,2.5
440864,2.125
134655,4
673342,2
112073,2.607142857
536459,2.166666667
67456,2.428571429
70722,2
440146,2
163051,2.260869565
277415,3.153846154
166317,2
99118,2
74122,2
1451236,2
1174141,2
169717,2
61822,3.333333333
32771,3.3
6923,4.333333333
131569,4
157417,3
128366,6.285714286
102518,2.75
76670,2.538461538
227164,3
61167,3
146417,2.166666667
35319,3.681818182
6268,2.888888889
404806,3.333333333
242012,3
156762,2.5
76015,2.5
529452,2
366658,4
337607,5.857142857
200661,2
63715,2.5
67770,2.5
437257,2
561903,2
634,2.784810127
26482,2.833333333
233112,2.214285714
934656,3
92963,2.5
631650,2
331973,1.666666667
25764,4.0625
29030,3.5
398454,2
372606,6
95511,2.571428571
69663,2.5
605147,2.166666667
567851,2
6582,4.808510638
32430,3.636363636
131228,2
128025,2.787234043
360503,4.5
89877,3
197772,2.857142857
34978,2.888888889
736459,2
60826,2.571428571
241671,1.666666667
156421,2
669260,2
19475,2.53125
130573,1.875
229371,2.2
200320,2
63374,2
34323,3
461912,2
158969,3
1415492,2
469233,2
299970,2
975603,3
137176,2
232771,3.333333333
121673,2.333333333
465312,2
494426,3
165572,2
28689,2
907749,2
232116,2
261230,3.142857143
467860,3.5
190765,2
164917,2
1264936,2
28034,2
172238,3.333333333
127621,8
666371,2
529425,2.5
223216,4.333333333
392479,2
363428,1.833333333
337580,2
226482,1.846153846
34637,2.2
292963,3
665653,3
694767,2
59767,2.484848485
199979,2.333333333
764514,2
158628,2
21682,2
117277,5.5
254223,4.3
124598,4
468174,3
165231,2
191079,2
25082,2.170212766
54196,2.5
567035,2
426823,2
1102519,2.4
94829,3.714285714
123943,2.333333333
193627,2.666666667
359687,4.25
164576,2.909090909
27630,4
193690,2
56744,5
30896,2.941176471
426168,2.333333333
123225,2
126491,10
130546,3.044444444
363024,2
255192,2.5625
200293,2
226141,8.5
487733,2
158942,2
21996,3.090909091
1340945,2
18793,3.083333333
420534,4
391483,2
225423,2
228689,2
88540,4
598113,2
36844,2.12195122
490281,2
298436,2
47189,1.90625
132439,2.4
560028,2
257085,2
95143,4
1032368,1.833333333
53792,2.333333333
219852,3
700374,4
24741,6
57058,1.909090909
452330,4
260485,2
123539,2
289599,2.2
193286,2.333333333
27289,2.25
53137,3.5
591824,2.166666667
732036,2
288881,2.333333333
263033,4
314729,2
126150,2
384476,2.083333333
1060109,3
221745,4
1535715,2
18389,2.766666667
184449,5
47503,2.920792079
21655,2.363636364
18452,3
528025,3
557139,3.166666667
250930,3.789473684
228348,2
117250,4
792883,3
460826,1.888888889
652734,2
1133256,2
212845,2
693367,2
17734,4.34
50051,2
21000,3
390424,2
419538,2.388888889
393690,3
256744,2
119798,2
87481,3
116595,2.5
49396,2
770435,4
1194821,2
935777,2
12100,2.274193548
152312,4.461538462
410638,2
783328,2
218793,2.125
81847,2.083333333
55999,3
222059,2
314388,2
262692,2.25
687078,3
154860,2
495233,2
358287,2.4
247189,2.3
192290,2.75
619879,2
342784,2
316936,2.888888889
18048,10
21314,3.933333333
282906,2.333333333
91061,2.416666667
995969,2
323602,2
20596,4
186656,4.4
1394507,2
1260827,2
253137,2
145305,3
119457,2
116254,2.083333333
322884,2.454545455
186001,2
49055,2.375
7704,2.5
122857,3
690658,2
15025,2.913043478
550446,3
658341,2
218452,2.432432432
192604,3.130434783
620193,2
55658,4.076335878
728088,6
454196,2
177101,2
288199,2
40155,2.506756757
151253,2
122202,3.045454545
154519,3.1
14307,3.391304348
660889,2
386997,2
357946,2.666666667
135750,3
109902,2
84054,3.090909091
205497,2.176470588
319861,3.375
1095144,2
253451,2.6
113302,3
378160,2.333333333
46103,3.384615385
71951,2.166666667
721736,3
584853,7
447907,2
141698,2.428571429
281910,2.6
8018,2.5
144964,2
77765,2.5625
188863,2.225806452
613249,2.666666667
281192,2
7363,3.410810811
288513,3.285714286
384108,8
247162,2
110216,1.666666667
55317,2.4
645700,2
342757,2.153846154
453855,2
150912,2.5
13966,2.644067797
39814,3.142857143
109561,2.75
371153,2
345305,3
453200,2.076923077
68210,2
153460,3.125
13311,2.882352941
551998,2
976384,2
116164,3
651648,2
654914,3
680762,3
351971,2
45762,3.5
215025,2
418452,2
141357,2.666666667
310620,2
4411,3.695652174
118775,3.894736842
7677,4.384517362
491465,2
211104,3.25
48310,3.461538462
214370,4
956484,3
450114,2
542443,2
10225,2.460526316
7022,2.666666667
239500,2.2
242766,2
508413,2
342416,2
179622,2
826204,2
689258,2
39473,2.5
408897,2
275217,2
138271,2.114285714
246166,4
83372,3.62962963
109220,3
673755,2.5
759005,2
510961,2.5
204815,3
178967,3
67869,3
42021,2.666666667
12970,1.857142857
45287,2.322033898
440559,2
670,2.854599407
207363,3
211418,2.4
214684,2.363636364
982646,2
310279,2.8
173333,2.571428571
705551,5
4070,2.348837209
568605,2.5
33184,3.5625
265662,2
886396,2
73817,3.192307692
612504,2.666666667
102931,2
77083,2.466666667
312827,3.125
819197,2
32466,2.824561404
143564,2.4
146830,2.066666667
682251,2
172678,4.153846154
6618,2.609677419
9884,3.369565217
35732,2.526315789
405156,2.333333333
379308,2
408422,1.909090909
102213,3.125
76365,2
500751,2
474903,2.5
922113,2.25
342075,2
574553,2
39132,2.75
271610,2
163778,2.666666667
984,2.916666667
784512,2
108879,2.973684211
673414,2
83031,2
455721,2.666666667
370471,2
233525,1.741176471
207677,2
178626,4.875
15832,4
303272,2
838756,2
248373,2.545454545
26177,2.75
111427,4.333333333
329,2
675962,4
236073,2
343968,2
207022,2
70076,2
95924,1.933333333
41025,2
165671,1.666666667
143878,2
3729,2.5
431318,3
940954,2
128375,3.125
102527,3
73476,1.869565217
526913,2
335068,1.8
198122,2.5
312486,4
32125,2.888888889
6277,2.5
9543,2
293717,3.8
242021,3.6
76024,4.5
105138,3.7
308565,2
60521,4
433211,2.25
130268,2
440532,1.833333333
134323,2.083333333
248687,3
532861,5
643,2
370130,2
207336,2.5
233184,2
70390,3.836363636
41339,2
468928,2
165985,2.833333333
29039,3.857142857
136934,2.642857143
111086,2.25
369412,2
235732,3
98786,2.740740741
95583,3.5
69735,2.5
43887,2.5
439159,2.25
165330,4
28384,2
749423,3
446480,3
6591,2.701116593
35705,3.8
268183,2
1051711,2.571428571
239132,6
102186,2.368421053
1039411,2
334727,2.333333333
197781,2
86683,1.666666667
201047,9
60835,5.75
31784,2.5
596319,2
5936,4.179487179
404474,1.666666667
267528,3
241680,4
270794,2
914110,2
101531,2.2
503272,2
611167,2
340541,2.8
171278,2
34332,2.1875
63446,3.25
37598,3
432870,2
129927,1.935483871
812881,2
302,3.652173913
398840,2.875
232843,2
95897,2.25
