,source,target
1364,27182423,100288695
1365,27182423,67812252
1366,27182423,67416973
1367,27182423,69906242
1368,27182423,74127971
1369,27182423,76577010
1370,27182423,76458070
1371,27182423,76904477
1372,27182423,80303303
1373,27182423,79618965
1374,27182423,80766258
1375,27182423,80883852
1376,27182423,55375139
1377,27182423,56897030
1378,27182423,54366128
1379,27182423,61171784
1380,27182423,59868848
1381,27182423,60573889
1382,27182423,62879830
1383,27182423,63606210
1384,27182423,62756596
1385,27182423,66666284
1386,27182423,63795863
1387,27182423,63960259
1388,27182423,45111961
1389,27182423,42249844
1390,27182423,41606552
1391,27182423,41397065
1392,27182423,45851120
1393,27182423,47300211
1394,27182423,47110317
1395,27182423,53467914
1396,27182423,49969593
1397,27182423,131249496
1398,27182423,130902228
1399,27182423,131898833
1400,27182423,131363553
1401,27182423,129818525
1402,27182423,129693471
1403,27182423,130822940
1404,27182423,130024555
1405,27182423,128212874
1406,27182423,128105835
1407,27182423,129171711
1408,27182423,126711864
1409,27182423,126691050
1410,27182423,127553450
1411,27182423,126788835
1412,27182423,123493348
1413,27182423,125995181
1414,27182423,120301611
1415,27182423,121232444
1416,27182423,122280739
1417,27182423,123098670
1418,27182423,117094105
1419,27182423,117712015
1420,27182423,118047114
1421,27182423,118856393
1422,27182423,115276489
1423,27182423,115744721
1424,27182423,116555787
1425,27182423,114961024
1426,27182423,114676806
1427,27182423,114523034
1428,27182423,114214268
1429,27182423,113615984
1430,27182423,113527111
1431,27182423,113311596
1432,27182423,113205323
1433,27182423,111907675
1434,27182423,111076907
1435,27182423,110340918
1436,27182423,108754452
1437,27182423,109808607
1438,27182423,108475403
1439,27182423,106077186
1440,27182423,106088566
1441,27182423,105647837
1442,27182423,105730255
1443,27182423,105198626
1444,27182423,103762712
1445,27182423,103020152
1446,27182423,103322473
1447,27182423,100450124
1448,27182423,102464508
1449,27182423,133833441
1450,27182423,132720628
1451,27182423,133520551
1452,27208744,48920652
1453,27502765,69856074
1454,27502765,74756076
1455,27502765,67151941
1456,27502765,47718627
1457,27502765,130239970
1458,27502765,76591696
1459,27502765,3598612
1460,27502765,137554140
1461,27502765,142707227
1462,27502765,176956764
1463,27502765,193383284
1464,27502765,202816530
1465,27502765,217599106
1466,27502765,213017041
1467,27502765,259025319
1468,27502765,257164946
1469,27502765,26144752
1470,27618322,172284883
1471,27619381,130714658
1472,27619381,127659774
1473,27619381,120001866
1474,27619381,116496738
1475,27619381,133237598
1476,27619381,142238100
1477,27619381,141724094
1478,27619381,141135412
1479,27619381,161687027
1480,27619381,52405449
1481,27619381,8422069
1482,27619381,173959576
1483,27619381,138846268
1484,27619381,125289431
1485,27619381,89185431
1486,27619381,192138508
1487,27619381,207902362
1488,27619381,209622584
1489,27619381,169031552
1490,27619381,165431180
1491,27619381,166272242
1492,27619381,181016681
1493,27619381,170570244
1494,27619381,2897699
1495,27619381,156910720
1496,27619381,48674532
1497,27619381,35469421
1498,27619381,38228321
1499,27619381,33640166
1500,27619381,23585702
1501,27619381,82767513
1502,27619381,67967801
1503,27619381,54153328
1504,27619381,51341258
1505,27619381,263735399
1506,27619381,265005836
1507,27619381,22527673
1508,27619381,9234088
1509,27619381,255901730
1510,27619381,256164712
1511,27619381,254279006
1512,27619381,254658858
1513,27619381,262534443
1514,27619381,258630259
1515,27619381,259567138
1516,27619381,226015182
1517,27619381,253966518
1518,27619381,246652972
1519,27619381,214544803
1520,27619381,209818280
1521,27619381,222260757
1522,27619381,221830473
1523,27619381,91981571
1524,27619381,111898193
1525,27619381,112301517
1526,27690659,192735537
1527,27690659,184657067
1528,27690659,172061306
1529,27690659,155494962
1530,27690659,217802291
1531,27690659,215452815
1532,27690659,211671018
1533,27690659,2360455
1534,27690659,104159949
1535,27690659,104452507
1536,27690659,229782156
1537,27690659,259057236
1538,27690659,35636878
1539,27690659,92094774
1540,27690659,94125461
1541,27720858,122250907
1542,27720858,75758881
1543,27720858,57961518
1544,27720858,92557750
1545,27720858,1203239
1546,27720858,139987687
1547,27720858,221477335
1548,27720858,6861886
1549,27720858,202465924
1550,27720858,234220786
1551,27720858,27149150
1552,27720858,22316871
1553,27720858,139240128
1554,27720858,185728067
1555,28091047,164047991
1556,28091047,164490298
1557,28091047,161435001
1558,28091047,210443472
1559,28091047,213849421
1560,28091047,3180778
1561,28091047,188514490
1562,28091047,124114977
1563,28091047,143170254
1564,28091047,136992055
1565,28091047,153183141
1566,28091047,146122528
1567,28091047,160851543
1568,28091047,130478772
1569,28091047,116353618
1570,28091047,27430232
1571,28091047,257814323
1572,28091047,217802886
1573,28091047,227214301
1574,28091047,165997236
1575,28091047,165422519
1576,28091047,176681351
1577,28091047,166510623
1578,28091047,206283656
1579,28327793,243026533
1580,28327793,263780218
1581,29148619,37721843
1582,29287392,254672271
1583,29575355,25164847
1584,29575355,43245932
1585,29575355,256366247
1586,29575355,249141409
1587,29575355,238584386
1588,29575355,239195326
1589,29575355,238046070
1590,29575355,232473513
1591,29575355,206914450
1592,29575355,178694669
1593,29575355,184897803
1594,29575355,124266659
1595,29575355,51817093
1596,29575355,156995970
1597,29575355,51314224
1598,29575355,63864044
1599,29575355,74270838
1600,29575355,83247663
1601,29575355,83492085
1602,29575355,85229568
1603,29575355,100561295
1604,29575355,125912408
1605,29627355,134250603
1606,29627355,120021525
1607,29627355,218779564
1608,29627355,225182231
1609,29627355,242595217
1610,29627355,34528098
1611,29627355,55127062
1612,29627355,72525077
1613,29627355,162728806
1614,29627355,171820488
1615,29627355,190229220
1616,29627355,194671915
1617,29627355,204106203
1618,29627355,214275733
1619,29627355,138676825
1620,29627355,237107875
1621,29627355,154268083
1622,29627355,159145120
1623,29627355,154444437
1624,29627355,162445377
1625,29627355,189131798
1626,29627355,76689510
1627,29627355,76801571
1628,29627355,80678423
1629,29627355,85179647
1630,29627355,94808178
1631,29627355,115881881
1632,29637594,188258810
1633,29861108,220451960
1634,29865273,60188746
1635,29865273,92608819
1636,29928891,38741479
1637,29950218,118538287
1638,29950218,121544022
1639,29950218,38210347
1640,29950218,40470836
1641,29950218,67249529
1642,29950218,95946676
1643,29950218,10053507
1644,29950218,22786412
1645,29950218,24494238
1646,29950218,259292203
1647,29950218,250591825
1648,29950218,179031633
1649,29950218,194536983
1650,29950218,182272135
1651,29950218,155669145
1652,29950218,176183756
1653,29950218,166628823
1654,29950218,8471215
1655,29950218,152874403
1656,29950218,148571376
1657,29950218,928324
1658,30486139,184799235
1659,30486139,222249085
1660,30486139,252824953
1661,30486139,181116349
1662,30486139,145015755
1663,30486139,65307260
1664,30486139,73746096
1665,30486139,79521278
1666,30486139,44363896
1667,30486139,49747475
1668,30486139,62764322
1669,30486139,19810365
1670,30486139,26618699
1671,30486139,28997525
1672,30486139,29633577
1673,30486139,255392072
1674,30486139,13955042
1675,30486139,16713770
1676,30486139,134955995
1677,30486139,128296866
1678,30486139,112342547
1679,30885968,115413224
1680,30960804,189259136
1681,30960804,214860825
1682,30960804,218483212
1683,30997167,219249333
1684,30997167,206619202
1685,30997167,247747615
1686,30997167,191407564
1687,30997167,181936190
1688,30997167,206300365
1689,30997167,200105367
1690,30997167,44515626
1691,30997167,42633600
1692,30997167,64824614
1693,30997167,44583727
1694,30997167,259143260
1695,30997167,249735961
1696,30997167,29475314
1697,30997167,104341581
1698,30997167,111536844
1699,30997167,118572838
1700,30997167,127631532
1701,30997167,68058188
1702,30997167,80866554
1703,30997167,99040789
1704,30997167,99647568
1705,30997167,70709380
1706,30997167,137083998
1707,30997167,142608832
1708,30997167,90295309
1709,30997167,107366786
1710,30997167,146639160
1711,30997167,146866349
1712,30997167,144275857
1713,30997167,145805315
1714,30997167,164325083
1715,30997167,164344763
1716,30997167,147325181
1717,30997167,160119702
1718,30997167,180678249
1719,30997167,181227532
1720,30997167,171414144
1721,32281504,97851837
1722,32281504,78548530
1723,32281504,114913181
1724,32281504,110856049
1725,32281504,61083189
1726,32281504,51427630
1727,32281504,41383649
1728,32281504,28843069
1729,32281504,70590529
1730,32281504,61396612
1731,32281504,163669907
1732,32281504,107126002
1733,32281504,261176661
1734,32281504,9322314
1735,32281504,212379688
1736,32281504,214386960
1737,32281504,219754358
1738,32281504,197947061
1739,32281504,210452805
1740,32281504,166707888
1741,32281504,171755574
1742,32281504,177156549
1743,32281504,192459994
1744,32308033,221054353
1745,32308033,168789618
1746,32308033,171359955
1747,32308033,180306128
1748,32308033,196779230
1749,32308033,207141497
1750,32308033,208851695
1751,32308033,212861778
1752,32308033,233317863
1753,32308033,241144771
1754,32308033,255007637
1755,32308033,255770601
1756,32308033,265380866
1757,32308033,42962069
1758,32308033,57491647
1759,32308033,55127062
1760,32308033,54003472
1761,32308033,79761688
1762,32308033,73776136
1763,32308033,104010003
1764,32308033,103692566
1765,32308033,103672765
1766,32308033,92134093
1767,32308033,118361867
1768,32394328,143573265
1769,32394328,163640063
1770,32394328,73488764
1771,32394328,98976045
1772,32394328,91080382
1773,32394328,99603706
1774,32394328,184296862
1775,32394328,194477838
1776,32394328,218911051
1777,32394328,224954404
1778,32394328,226737445
1779,32394328,259155199
1780,32394328,261621455
1781,32394328,265021030
1782,32394328,25458792
1783,32394328,45184029
1784,32394328,50427361
1785,32394328,73444296
1786,32669005,22795876
1787,32669005,22874672
1788,32669005,33894189
1789,32669005,41221098
1790,32669005,46578540
1791,32669005,47218649
1792,32669005,262757858
1793,32669005,263440768
1794,32669005,265507721
1795,32669005,266071571
1796,32669005,9332211
1797,32669005,13793248
1798,32669005,22670860
1799,32669005,223350865
1800,32669005,224818123
1801,32669005,235994450
1802,32669005,253906262
1803,32669005,200661823
1804,32669005,204184436
1805,32669005,209817093
1806,32669005,209443737
1807,32669005,164431590
1808,32669005,168755766
1809,32669005,159010783
1810,32669005,176743111
1811,32669005,175979029
1812,32669005,150428495
1813,32669005,152300397
1814,32669005,147404721
1815,32669005,149569877
1816,32669005,154624400
1817,32669005,153118758
1818,32669005,153607526
1819,32669005,204622497
1820,32669005,172694785
1821,32669005,141572700
1822,32669005,251837781
1823,32669005,132419395
1824,32669005,132264452
1825,32669005,76301000
1826,32669005,80122942
1827,32669005,74648544
1828,32669005,74856518
1829,32669005,49131516
1830,32669005,128435985
1831,32669005,113342143
1832,32669005,127035241
1833,32669005,101191813
1834,32669005,113075794
1835,32669005,101015317
1836,32949832,32885919
1837,32949832,51318396
1838,32949832,81053233
1839,32949832,234094346
1840,32949832,224765662
1841,32949832,214659458
1842,32949832,214441850
1843,32949832,24931968
1844,32949832,264671952
1845,32949832,245140429
1846,32949832,182578737
1847,32949832,171135343
1848,32949832,166401790
1849,32949832,199238833
1850,32949832,107350369
1851,32949832,205195935
1852,32949832,190050548
1853,32949832,192724653
1854,32949832,198360852
1855,33810726,39165917
1856,33810726,135039652
1857,34064639,75222428
1858,34064639,87123137
1859,34064639,30557362
1860,34064639,49896810
1861,34064639,260895056
1862,34064639,254493512
1863,34064639,259933377
1864,34064639,235273629
1865,34064639,226121620
1866,34064639,210815123
1867,34064639,198843637
1868,34064639,170202578
1869,34064639,166178182
1870,34064639,159721131
1871,34064639,141291691
1872,34064639,120373080
1873,34064639,120383946
1874,34064639,92620272
1875,34544515,229721504
1876,34625036,133716058
1877,34625036,130560013
1878,34625036,115566843
1879,34625036,43952661
1880,34625036,60781981
1881,34625036,38849012
1882,34625036,38916531
1883,34625036,233427766
1884,34625036,238004964
1885,34625036,231731433
1886,34625036,229557298
1887,34625036,227499172
1888,34625036,177911052
1889,34625036,170648753
1890,34739891,67048235
1891,35164407,258821929
1892,35596008,208470492
1893,35596008,228303679
1894,35596008,223927007
1895,35596008,186291494
1896,35596008,258785277
1897,35596008,263969458
1898,35596008,262113529
1899,35596008,232347441
1900,35596008,242435184
1901,35596008,160066858
1902,35596008,177637149
1903,35596008,139858043
1904,35596008,172703976
1905,35596008,71579117
1906,35596008,104283774
1907,35596008,109185424
1908,35596008,96523318
1909,35596008,101902992
1910,35596008,92633260
1911,35596008,34448242
1912,35596008,110330409
1913,35596008,120267374
1914,35766642,172284883
1915,35811926,63306948
1916,36241145,145935532
1917,36241145,108044379
1918,36241145,236451063
1919,36241145,205139692
1920,36241145,156248264
1921,36241145,139883278
1922,36241145,118864121
1923,36241145,126134148
1924,36241145,58564122
1925,36241145,134137626
1926,36241145,183486210
1927,36241145,162576089
1928,36241145,200565203
1929,36241145,218664374
1930,36241145,248098420
1931,36241145,229756446
1932,36241145,249339888
1933,36241145,26929059
1934,36241145,22293088
1935,36604592,59509482
1936,36604592,58755924
1937,36604592,76903805
1938,36869119,116290353
1939,36869119,112398426
1940,36869119,111151310
1941,36869119,58876623
1942,36869119,71141000
1943,36869119,166024505
1944,36869119,201229965
1945,36869119,209242282
1946,36869119,209056248
1947,36869119,229148234
1948,36869119,223138947
1949,36869119,243209555
1950,36869119,233668712
1951,36869119,245839961
1952,36869119,257734598
1953,36869119,266302912
1954,36971683,26087175
1955,37107283,98300636
1956,37107283,57372318
1957,37107283,123533572
1958,37107283,128847252
1959,37107283,17142093
1960,37107283,12378468
1961,37107283,30112714
1962,37107283,22153702
1963,37107283,56498133
1964,37107283,40156643
